@relation activity_recognition_labeled-weka.filters.unsupervised.attribute.Remove-R3-32-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R4-6-weka.filters.unsupervised.attribute.Remove-R10

@attribute XAVG numeric
@attribute YAVG numeric
@attribute ZAVG numeric
@attribute XABSOLDEV numeric
@attribute YABSOLDEV numeric
@attribute ZABSOLDEV numeric
@attribute XSTANDDEV numeric
@attribute YSTANDDEV numeric
@attribute ZSTANDDEV numeric
@attribute class {Walking,Jogging,Upstairs,Downstairs,Sitting,Standing}

@data
0,9.43,3.13,1.23,0.11,0.18,1.25,0.15,1.25,Standing
0,9.42,3.16,1.2,0.09,0.17,1.23,0.11,1.23,Standing
0,9.52,2.88,1.12,0.16,0.21,1.19,0.23,1.19,Standing
0,9.69,1.41,1.92,0.2,0.48,1.98,0.5,1.98,Standing
0,9.66,1.65,1.89,0.16,0.51,1.95,0.26,1.95,Standing
0,9.69,1.47,1.89,0.13,0.36,1.96,0.18,1.96,Standing
0,9.5,2.84,1.4,0.16,0.27,1.47,0.34,1.47,Standing
0,9.48,2.91,1.33,0.16,0.32,1.4,0.25,1.4,Standing
0,9.68,2.07,1.4,0.11,0.55,1.44,0.15,1.44,Standing
0,9.59,2.58,1.34,0.07,0.14,1.35,0.08,1.35,Standing
0,9.57,2.63,1.36,0.11,0.26,1.38,0.16,1.38,Standing
0,9.54,2.82,1.28,0.08,0.19,1.3,0.12,1.3,Standing
0,9.56,2.68,1.32,0.08,0.15,1.33,0.1,1.33,Standing
0,9.62,2.43,1.2,0.12,0.43,1.25,0.16,1.25,Standing
0,9.62,2.42,1.32,0.11,0.15,1.34,0.14,1.34,Standing
0,9.58,2.61,1.23,0.11,0.17,1.26,0.14,1.26,Standing
0,9.6,2.33,1.52,0.13,0.45,1.6,0.17,1.6,Standing
0,9.62,2.28,1.55,0.13,0.23,1.59,0.16,1.59,Standing
0,9.6,2.08,1.63,0.27,0.7,1.79,0.47,1.79,Standing
0,9.68,2.11,1.16,0.2,0.75,1.26,0.28,1.26,Standing
0,9.7,1.69,1.27,0.28,1.18,1.4,0.45,1.4,Standing
0,7.13,0.66,1.02,1.96,0.41,1.54,2.73,1.54,Standing
0,6.97,-1.02,6.41,2.81,2,7.75,3.92,7.75,Walking
0,6.59,-0.9,6.7,2.24,1.64,7.9,3.35,7.9,Walking
0,5.74,-0.76,5.84,1.91,1.44,7.85,3.17,7.85,Walking
0,8.01,0.19,6.7,9.11,4.13,8.08,10.22,8.08,Jogging
0,7.2,1.32,8.12,7.61,4.2,9.95,9.27,9.95,Jogging
0,-2.57,1.32,11.35,8.15,4.15,12.95,9.88,12.95,Jogging
0,-9.17,1.39,7.97,8.05,3.45,9.26,9.34,9.26,Jogging
0,-8.92,1.35,6.52,8.83,3.52,7.64,9.97,7.64,Jogging
0,-9.09,1.13,6.9,8.61,3.87,8.12,9.79,8.12,Jogging
0,-9.27,1.32,5.72,8.43,3.5,7.27,9.77,7.27,Jogging
0,-8.76,1.41,7.67,8,3.7,9.56,9.84,9.56,Jogging
0,-2.28,0.43,11.1,7.83,3.46,12.77,9.23,12.77,Jogging
0,7.9,0.51,6.23,8.45,3.37,7.61,9.85,7.61,Jogging
0,3.41,1.21,10.77,6.82,3.95,12.6,8.06,12.6,Jogging
0,-7.26,0.81,8.12,8.68,3.56,9.59,10.1,9.59,Jogging
0,-4.77,-0.41,10.44,6.88,3.48,12.11,8.24,12.11,Jogging
0,6.56,0.84,6.9,8.54,3.8,8.45,10.07,8.45,Jogging
0,7.8,0.88,8.2,7.52,3.76,10.01,9.1,10.01,Jogging
0,-3.17,0.46,10.62,8.96,4.14,12.2,10.42,12.2,Jogging
0,-8.85,1.05,6.13,8.54,3.31,7.46,10.13,7.46,Jogging
0,-9.2,0.2,5.73,7.52,3.98,7.25,9.02,7.25,Jogging
0,-8.89,0.14,6.26,7.72,3.41,7.49,9.24,7.49,Jogging
0,-8.77,0.41,5.38,7.7,3.02,6.61,9.17,6.61,Jogging
0,-7.68,0.9,8.72,6.73,3.9,10.59,8.13,10.59,Jogging
0,4.03,1.28,10.06,8.62,3.96,11.68,10.02,11.68,Jogging
0,7.51,-0.12,8.4,6.85,3.69,9.99,8.37,9.99,Jogging
0,-0.19,1.2,11.6,6.92,4.12,13.25,8.29,13.25,Jogging
0,-7.23,1.06,7.61,8.97,4.05,9.33,10.38,9.33,Jogging
0,-0.98,0.84,10.14,8.37,3.72,12,10.07,12,Jogging
0,6.99,0.94,8.16,7.27,4.07,10.25,8.84,10.25,Jogging
0,-0.58,0.87,11.48,6.22,3.39,13.09,7.48,13.09,Jogging
0,-8.05,0.66,6.99,8.57,3.65,8.53,9.86,8.53,Jogging
0,-8.99,0.66,6.36,8.38,3.33,7.71,10.05,7.71,Jogging
0,-6.6,0.76,9.44,6.85,3.01,11.13,8.33,11.13,Jogging
0,-0.03,0,0.13,0.03,0,9.04,2.75,9.04,Jogging
0,8.7,-0.58,5.74,4.53,2.56,6.76,5.45,6.76,Walking
0,8.98,-0.43,5.84,4.48,2.71,6.99,5.49,6.99,Walking
0,9.29,-0.51,5.52,4.09,2.5,6.46,5.01,6.46,Walking
0,9.11,-0.4,5.94,4.61,2.28,7.02,5.64,7.02,Walking
0,8.83,-0.5,5.92,4.04,2.49,7.02,5.16,7.02,Walking
0,9.08,-0.24,5.93,4.58,2.55,7.16,5.62,7.16,Walking
0,9.2,-0.09,5.96,4.67,2.61,7.01,5.73,7.01,Walking
0,8.98,0.11,6.01,4.46,2.8,7.04,5.42,7.04,Walking
0,9.23,-0.4,6.08,4.61,2.65,7.27,5.69,7.27,Walking
0,9.17,-0.44,6.17,4.55,2.88,7.17,5.58,7.17,Walking
0,8.95,-0.6,6.01,4.63,2.41,7.02,5.59,7.02,Walking
0,9.09,-0.54,6.22,4.64,2.5,7.23,5.69,7.23,Walking
0,8.99,-0.59,6.13,4.49,2.66,7.15,5.54,7.15,Walking
0,8.94,-0.63,5.92,4,3.01,6.66,4.96,6.66,Walking
0,9,-0.72,6.26,4.29,2.78,7.11,5.29,7.11,Walking
0,8.95,-0.56,5.93,4.01,2.76,6.55,4.99,6.55,Walking
0,8.56,-0.56,6.04,4.31,2.61,6.83,5.26,6.83,Walking
0,9.1,-1.03,6.01,4.51,2.17,6.88,5.48,6.88,Walking
0,9.08,-0.29,6.17,4.1,2.57,7.01,5.13,7.01,Walking
0,8.69,-0.15,6.3,4.48,2.95,7.1,5.41,7.1,Walking
0,8.94,-0.63,6.58,4.98,2.54,7.68,5.99,7.68,Walking
0,9.07,-0.43,6.5,4.65,2.69,7.6,5.71,7.6,Walking
0,8.85,-0.54,6.59,4.87,2.66,7.6,5.79,7.6,Walking
0,8.87,-0.47,6.34,4.36,2.92,7.31,5.28,7.31,Walking
0,8.79,-0.43,6.19,4.33,2.77,7.08,5.29,7.08,Walking
0,8.85,-0.79,6.43,4.72,2.67,7.51,5.66,7.51,Walking
0,8.64,-0.39,6.65,4.59,2.94,7.7,5.61,7.7,Walking
0,6.94,-0.04,4.93,3.38,2.59,6.8,5.06,6.8,Walking
0,5.5,0.09,10.4,7.97,3.56,12.3,9.92,12.3,Jogging
0,-0.07,0.15,11.34,7.55,3.77,13.2,9.22,13.2,Jogging
0,-5.06,1.36,13.62,9.56,4.01,14.97,11.36,14.97,Jogging
0,-8.23,2.59,12.29,9.32,4.49,13.67,10.77,13.67,Jogging
0,-9.35,2.3,8.61,8.95,6.61,10.55,10.02,10.55,Jogging
0,-9.85,1.54,8.56,8.13,5.9,10.61,9.46,10.61,Jogging
0,-9.49,2.15,7.72,8.02,5.94,9.83,9.36,9.83,Jogging
0,-9.24,2.13,8.2,8.38,6.03,10.27,9.57,10.27,Jogging
0,-9.58,0.65,9.08,8.62,4.99,10.85,9.87,10.85,Jogging
0,-9.17,1.56,8,8.38,4.68,9.84,9.78,9.84,Jogging
0,-9.9,0.68,7.69,8.12,5.4,9.57,9.53,9.57,Jogging
0,-9.63,0.93,6.51,8.99,5.85,8.39,10.32,8.39,Jogging
0,-9.6,1.32,7.52,8.27,5.1,9.19,9.59,9.19,Jogging
0,-9.32,0.73,7.38,8.31,4.79,9.23,9.64,9.23,Jogging
0,-9.71,0.41,6.6,8.1,5.04,8.47,9.19,8.47,Jogging
0,-9.2,0.8,7.96,8.43,4.65,9.71,9.7,9.71,Jogging
0,-9.49,0.54,7.01,7.69,4.54,8.94,9.02,8.94,Jogging
0,-9.08,-0.02,7.93,8.55,4.5,9.56,9.77,9.56,Jogging
0,-9.26,1.22,7.53,8.16,5.11,9.15,9.63,9.15,Jogging
0,-9.27,0.25,7.01,8.11,4.37,8.68,9.59,8.68,Jogging
0,-9.17,0.76,7.87,8.72,5.27,9.43,10,9.43,Jogging
0,-9.66,0.57,6.96,8.15,4.53,8.67,9.43,8.67,Jogging
0,-9.82,0.86,7.34,7.91,5.19,9.01,9.36,9.01,Jogging
0,-9.27,0.27,6.52,8.25,4.86,8.35,9.88,8.35,Jogging
0,-10.58,0.27,5.27,7.82,5.48,7.08,9.42,7.08,Jogging
0,-10.52,0.49,5.25,7.74,5.75,7,9.15,7,Jogging
0,-9.54,-0.08,6.53,8.45,3.87,8.3,10.18,8.3,Jogging
0,-9.77,0.54,6.76,8.45,4.2,8.35,10,8.35,Jogging
0,-8.82,0.83,5.95,8.43,4.26,7.67,9.94,7.67,Jogging
0,-2.9,0.2,0.97,2.09,0.68,4.28,8.32,4.28,Jogging
0,7.8,-1.26,4.83,2.51,1.64,5.69,3.2,5.69,Upstairs
0,7.48,-1.45,5.71,2.28,1.51,6.63,3.02,6.63,Upstairs
0,5.53,-1.36,4.91,1.87,1.39,7.08,3.08,7.08,Upstairs
0,6.56,-0.07,7.06,4.59,2.55,8.71,5.67,8.71,Downstairs
0,5.46,-0.71,8.62,4.48,2.21,10.25,5.51,10.25,Downstairs
0,3.44,-0.41,8.33,3.51,2.49,9.83,4.49,9.83,Downstairs
0,1.64,-0.71,8.51,2.79,1.96,10.9,4.07,10.9,Downstairs
0,6.13,-3.24,7.97,3.44,2.73,9.73,4.54,9.73,Upstairs
0,3.51,-3.03,9.33,3.16,3.05,10.92,4.3,10.92,Upstairs
0,2.5,-2.54,9.6,3.35,2.78,10.86,4.6,10.86,Upstairs
0,-0.28,-1.63,7.78,2.87,1.96,10.8,5.02,10.8,Upstairs
0,6.62,0.81,6.08,4.97,2.73,7.52,5.99,7.52,Downstairs
0,8.95,0.1,2.67,5.28,2.4,3.88,6.48,3.88,Downstairs
0,8.18,-0.38,2.99,5.9,2.5,3.85,7.15,3.85,Downstairs
0,5.8,0.52,2.77,3.74,2.03,5.11,6.5,5.11,Downstairs
0,8.33,-4.04,4.37,4.72,3.89,5.7,6.11,5.7,Upstairs
0,8.17,1.95,5.2,4.26,2.44,6.68,5.48,6.68,Upstairs
0,8.92,3,4.81,5.02,2.94,6.39,6.44,6.39,Upstairs
0,7.87,1.93,3.65,3.81,2.66,5.65,5.75,5.65,Upstairs
0,8.12,1.08,3.67,5.32,3,4.77,6.5,4.77,Downstairs
0,1.75,1.4,9.8,4.44,2.98,11.46,5.99,11.46,Downstairs
0,-1.13,1.63,10.45,3.15,2.63,11.84,4.42,11.84,Downstairs
0,-0.65,1.88,8.77,2.27,2.03,11.54,3.69,11.54,Downstairs
0,8.09,-2.99,4.47,4.41,3.23,6.04,5.73,6.04,Upstairs
0,8.82,-2.67,4.26,4.57,3.05,5.79,5.88,5.79,Upstairs
0,8.56,-1.71,4,4.36,2,5.24,5.69,5.24,Upstairs
0,8.22,-1.34,3.95,3.8,1.74,5.05,5.03,5.05,Upstairs
0,3.41,-0.01,1.41,1.99,1.05,4.25,5.02,4.25,Upstairs
0,8.65,0.38,4.17,4.86,2.64,5.23,6.02,5.23,Downstairs
0,8.1,1,4.88,5.29,2.76,5.98,6.42,5.98,Downstairs
0,7.91,0.61,2.38,4.38,1.7,3.56,6.19,3.56,Downstairs
0,8.73,-0.68,2.08,0.21,0.66,2.26,0.32,2.26,Standing
0,8.33,0.47,3.5,0.56,0.32,3.57,1.14,3.57,Standing
0,5.02,0.31,2.52,1.88,0.14,4.06,3.03,4.06,Standing
0,-3.33,2.72,8.08,0.7,1.17,8.13,0.98,8.13,Sitting
0,-3.75,1.57,8.17,0.06,0.08,8.17,0.11,8.17,Sitting
0,-3.74,1.65,8.16,0.08,0.14,8.16,0.12,8.16,Sitting
0,-1.69,0.66,3.54,0.96,0.37,8.14,2.21,8.14,Sitting
0,8.32,1.33,3.56,2.74,2.6,4.25,3.52,4.25,Walking
0,9.11,0.91,2.65,3.39,3.07,3.36,4.09,3.36,Walking
0,8.73,0.95,3.44,3.61,3.54,4.5,4.21,4.5,Walking
0,7.14,0.99,6.19,3.24,3.42,7.17,3.92,7.17,Walking
0,6.89,0.92,6.77,3.06,3.5,7.84,3.72,7.84,Walking
0,6.37,1.01,7.11,2.87,3.43,8.15,3.53,8.15,Walking
0,6.4,0.96,7.72,3.18,3.69,8.97,3.77,8.97,Walking
0,5.85,1.01,7.87,3.05,3.73,9.04,3.71,9.04,Walking
0,5.77,0.84,7.99,2.91,3.68,8.97,3.5,8.97,Walking
0,5.16,0.7,8.39,3.11,3.74,9.63,3.72,9.63,Walking
0,4.11,0.6,9.29,3.1,4.3,10.36,3.79,10.36,Walking
0,1.3,0.57,10.21,3.48,4.12,11.21,4.52,11.21,Walking
0,-0.68,0.58,10.62,3.78,4.28,11.44,4.57,11.44,Walking
0,-1.13,1.21,10.59,3.53,4.49,11.44,4.4,11.44,Walking
0,-0.86,0.55,10.29,3.36,3.99,11.13,4.17,11.13,Walking
0,-0.93,0.78,10.7,3.12,4.32,11.51,4.02,11.51,Walking
0,-0.93,0.82,10.48,3.33,4.85,11.36,4.27,11.36,Walking
0,-0.77,0.7,10.76,3.19,4.25,11.58,4.21,11.58,Walking
0,-0.84,0.9,10.54,3.39,4.03,11.38,4.33,11.38,Walking
0,-0.77,0.65,10.48,3.04,4.05,11.27,3.76,11.27,Walking
0,-0.84,0.89,10.5,3.13,4.02,11.28,4.11,11.28,Walking
0,-1.03,1.24,10.69,3.37,4.31,11.54,4.32,11.54,Walking
0,-0.79,0.9,10.74,3.09,3.91,11.51,4.07,11.51,Walking
0,-0.72,0.98,10.59,3.09,3.69,11.41,4.12,11.41,Walking
0,-0.68,0.82,10.52,3.06,3.43,11.36,4.03,11.36,Walking
0,-0.75,0.82,10.51,3.19,3.62,11.39,4.13,11.39,Walking
0,-0.78,1.15,10.61,2.94,3.88,11.3,3.87,11.3,Walking
0,-0.64,0.74,5.33,1.24,1.79,10.9,3.31,10.9,Walking
0,8.61,1.63,2.75,7.52,3.79,3.39,8.38,3.39,Jogging
0,8.83,1.4,2.96,7.76,3.66,3.59,8.71,3.59,Jogging
0,9.16,2.34,2.6,7.82,4.22,3.23,8.72,3.23,Jogging
0,9.24,2.03,2.95,7.58,4.12,3.63,8.63,3.63,Jogging
0,8.95,1.9,3.17,7.59,4.24,3.78,8.62,3.78,Jogging
0,8.32,1.89,3.31,7.86,4.16,4.08,8.72,4.08,Jogging
0,8.87,1.64,2.95,7.7,4.12,3.82,8.62,3.82,Jogging
0,8.89,1.92,3.49,8,4.49,4.47,8.86,4.47,Jogging
0,8.54,1.82,3.34,7.69,4.62,4.25,8.7,4.25,Jogging
0,8.62,1.61,3.88,8.53,4.73,4.78,9.4,4.78,Jogging
0,9.35,1.5,3.63,7.9,4.75,4.79,8.95,4.79,Jogging
0,9.15,1.77,3.58,7.74,5.06,4.65,8.76,4.65,Jogging
0,8.45,2.43,3.27,7.91,4.9,4.16,9.12,4.16,Jogging
0,8.78,1.44,3.18,8.17,5.21,4,9.36,4,Jogging
0,8.32,1.56,3.79,8.83,4.91,4.76,9.65,4.76,Jogging
0,9.43,1.8,4,8.19,5.37,5,9.2,5,Jogging
0,9.22,1.92,3.8,8.13,5.17,4.87,9.15,4.87,Jogging
0,8.94,1.95,3.77,7.63,4.92,4.85,8.76,4.85,Jogging
0,9.4,1.83,3.54,7.28,4.94,4.56,8.67,4.56,Jogging
0,9.13,1.91,3.55,7.75,5.31,4.54,9.05,4.54,Jogging
0,8.3,1.65,4.04,8.33,4.99,5.36,9.19,5.36,Jogging
0,9.16,1.67,4.27,7.67,5.45,5.44,8.67,5.44,Jogging
0,9.41,1.2,4.23,7.91,5.18,5.37,9.01,5.37,Jogging
0,9.16,1.7,3.44,7.64,5.08,4.46,8.82,4.46,Jogging
0,9.28,1.38,3.9,7.39,4.54,4.81,8.59,4.81,Jogging
0,8.23,2.1,3.86,8.31,5.14,4.81,9.36,4.81,Jogging
0,8.84,2.05,3.38,7.77,4.45,4.3,8.71,4.3,Jogging
0,9.03,1.83,3.66,8,4.76,4.58,8.99,4.58,Jogging
0,9.19,1.97,3.5,7.29,4.64,4.47,8.45,4.47,Jogging
0,8.95,1.44,3.78,7.96,4.59,4.73,9.03,4.73,Jogging
0,8.24,1.1,3.5,8.14,4.94,4.56,9.02,4.56,Jogging
0,2.37,0.57,0.72,1.76,1.01,3.45,7.1,3.45,Jogging
0,9.18,0.27,3.26,3.21,3.4,4.3,3.98,4.3,Walking
0,8.98,0.62,3.38,3.17,3.4,4.44,3.85,4.44,Walking
0,9.33,0.34,3.55,3.4,3.39,5,4.2,5,Walking
0,9.19,0.31,3.63,3.82,3.98,5.04,4.67,5.04,Walking
0,9.2,0.11,3.64,3.95,3.77,5,4.83,5,Walking
0,9.13,0.05,3.81,3.96,3.87,5.33,4.86,5.33,Walking
0,8.82,-0.05,3.79,3.8,3.74,5.05,4.71,5.05,Walking
0,9.48,-0.03,3.98,4.08,3.82,5.32,4.95,5.32,Walking
0,8.95,0.04,4.02,3.78,4.1,5.41,4.73,5.41,Walking
0,9.16,0.11,3.91,3.97,3.86,5.45,4.89,5.45,Walking
0,9.19,0.04,3.39,3.91,3.65,4.82,4.85,4.82,Walking
0,9.02,0.13,3.74,3.98,3.76,5.22,4.78,5.22,Walking
0,9.11,0.25,3.44,3.6,3.56,4.85,4.5,4.85,Walking
0,9.15,0,3.71,4.02,3.5,5.11,4.84,5.11,Walking
0,9.21,0.27,3.62,3.95,3.98,4.96,4.86,4.96,Walking
0,9.55,-0.03,3.85,4.06,4.05,5.42,4.85,5.42,Walking
0,9.32,0.03,4.2,4.05,3.89,5.79,4.94,5.79,Walking
0,9.28,0.05,4.09,4.11,3.65,5.6,4.91,5.6,Walking
0,9.24,0.14,3.59,3.88,3.9,4.9,4.7,4.9,Walking
0,9.1,0.25,3.91,3.83,3.71,5.27,4.72,5.27,Walking
0,9.47,0.3,3.89,4,3.81,5.35,4.78,5.35,Walking
0,9.43,0.08,3.77,4.04,3.72,5.24,4.78,5.24,Walking
0,9.23,0.3,3.44,3.9,3.65,4.79,4.73,4.79,Walking
0,9.21,0.41,3.58,3.79,3.68,5.06,4.55,5.06,Walking
0,9.08,0.37,3.36,3.61,3.51,4.74,4.47,4.74,Walking
0,5.52,0.24,1.75,2.79,2.03,4.33,5.8,4.33,Walking
0,8.8,2.02,2.84,8.11,3.59,3.68,9.08,3.68,Jogging
0,8.19,1.59,3.49,8.1,3.95,4.82,9.02,4.82,Jogging
0,8.35,2.19,3.23,7.78,4.49,4.12,8.81,4.12,Jogging
0,8.46,2.36,3.75,7.84,4.85,4.69,8.76,4.69,Jogging
0,8.48,2,3.97,8.26,4.78,5.26,9.11,5.26,Jogging
0,8.53,1.79,3.7,7.93,4.57,4.81,8.91,4.81,Jogging
0,8.76,1.41,3.62,8.36,5.04,4.66,9.14,4.66,Jogging
0,8.3,1.76,3.66,8.73,5.14,4.62,9.51,4.62,Jogging
0,7.89,1.78,3.84,8.59,4.87,4.98,9.43,4.98,Jogging
0,8.66,2.5,4.17,8.19,5.39,5.3,8.98,5.3,Jogging
0,8.03,2.37,3.5,8.15,4.76,4.66,8.96,4.66,Jogging
0,8.31,1.84,3.92,8.01,4.4,5.15,8.96,5.15,Jogging
0,8.62,1.99,3.49,7.62,4.36,4.61,8.65,4.61,Jogging
0,8.46,1.64,3.42,7.87,4.75,4.35,8.84,4.35,Jogging
0,8.62,1.94,4.31,8.86,4.58,5.55,9.55,5.55,Jogging
0,7.8,2.28,4.09,8.73,4.89,5.23,9.33,5.23,Jogging
0,8.35,1.55,4.11,8.62,4.45,5.1,9.4,5.1,Jogging
0,8.34,1.58,4.54,8.77,5.15,5.73,9.47,5.73,Jogging
0,8.5,1.88,4.36,8.51,5.27,5.5,9.22,5.5,Jogging
0,8.29,1.61,4.5,8.84,4.68,5.57,9.44,5.57,Jogging
0,8.42,1.87,4.71,8.78,5.17,5.96,9.49,5.96,Jogging
0,8.62,0.89,4.82,8.89,4.98,5.87,9.51,5.87,Jogging
0,8.24,1.58,4.37,8.77,5.29,5.49,9.55,5.49,Jogging
0,8.24,1.7,4.48,8.37,5.29,5.6,9.09,5.6,Jogging
0,8.38,1.7,4.37,8.91,4.94,5.54,9.52,5.54,Jogging
0,8.46,1.29,4.07,8.78,5.04,5.17,9.45,5.17,Jogging
0,8.4,1.66,4.35,8.83,5.05,5.35,9.46,5.35,Jogging
0,8.18,1.49,4.89,8.58,5.03,6.01,9.34,6.01,Jogging
0,8.03,1.77,4.47,8.79,5.04,5.48,9.42,5.48,Jogging
0,2.93,0.76,1.02,2.4,1.31,3.97,8.41,3.97,Jogging
0,-2.19,4.13,8.1,0.04,0.09,8.1,0.21,8.1,Sitting
0,-2.18,4.19,8.08,0.02,0.02,8.08,0.04,8.08,Sitting
0,-2.19,4.21,8.06,0.03,0.03,8.06,0.03,8.06,Sitting
0,-2.21,4.19,8.06,0.02,0.02,8.06,0.03,8.06,Sitting
0,-2.17,4.13,8.09,0.04,0.06,8.09,0.05,8.09,Sitting
0,-2.13,3.98,8.17,0.03,0.03,8.17,0.05,8.17,Sitting
0,-2.11,3.93,8.18,0.03,0.04,8.18,0.05,8.18,Sitting
0,-2.05,3.88,8.21,0.03,0.05,8.22,0.05,8.22,Sitting
0,-2.02,3.83,8.21,0.02,0.02,8.22,0.03,8.22,Sitting
0,-2,3.81,8.21,0.03,0.03,8.21,0.04,8.21,Sitting
0,-1.96,3.77,8.2,0.02,0.02,8.2,0.03,8.2,Sitting
0,-0.86,1.63,3.61,0.48,0.91,8.2,1.11,8.2,Sitting
0,8.16,2.73,4.04,4.3,2.6,5.22,5.34,5.22,Upstairs
0,7.76,2.65,3.89,4.43,3.11,5.09,5.59,5.09,Upstairs
0,7.35,2.89,3.89,4.58,3.11,4.79,5.72,4.79,Upstairs
0,6.76,2.33,3.11,4,2.39,4.9,5.54,4.9,Upstairs
0,7.97,3.06,3.22,5.07,4.06,4.23,5.94,4.23,Downstairs
0,8.02,2.33,3.07,4.96,3.83,4.23,6.08,4.23,Downstairs
0,8.58,1.98,3.22,4.92,4.15,4.17,5.83,4.17,Downstairs
0,2.39,0.32,0.55,1.74,0.61,2.75,6.88,2.75,Downstairs
0,8.22,2.7,3.3,5.21,3.34,4.17,6.67,4.17,Upstairs
0,8.31,2.56,3.63,6.51,4.17,4.83,7.81,4.83,Upstairs
0,9.08,2.45,3.45,6.22,3.87,4.46,7.43,4.46,Upstairs
0,3.46,1.07,1,2.24,0.92,2.93,5.75,2.93,Upstairs
0,8.48,2.24,3.65,3.77,3.21,4.59,4.79,4.59,Downstairs
0,8.67,2.27,2.95,4.19,3.79,3.96,5.1,3.96,Downstairs
0,9.19,2.23,2.8,4.34,3.52,3.61,5.24,3.61,Downstairs
0,4.77,1.31,1.49,3,1.95,3.94,6.68,3.94,Downstairs
0,8.68,2.26,3.27,6.02,4.44,4.22,7.4,4.22,Upstairs
0,8.35,2.22,3.43,6.14,4.45,4.34,7.45,4.34,Upstairs
0,8.84,1.93,3.26,5.81,4.11,4.06,7.1,4.06,Upstairs
0,1.72,0.2,0.52,1.4,0.35,3.6,7.8,3.6,Upstairs
0,7.88,2.64,3.19,3.83,3.07,3.92,4.9,3.92,Downstairs
0,8.27,1.98,3.59,5.19,3.79,4.7,6.15,4.7,Downstairs
0,8.54,2.17,3.5,4.6,3.57,4.52,5.63,4.52,Downstairs
0,6.01,1.1,1.86,3.19,2.17,3.52,5.52,3.52,Downstairs
0,8.43,-1.22,3.33,0.07,0.11,3.33,0.19,3.33,Standing
0,8.46,-1.09,3.29,0.08,0.15,3.3,0.1,3.3,Standing
0,8.46,-1.1,3.28,0.06,0.1,3.28,0.08,3.28,Standing
0,8.47,-1.19,3.21,0.07,0.13,3.21,0.1,3.21,Standing
0,8.46,-1.14,3.25,0.08,0.12,3.26,0.1,3.26,Standing
0,8.46,-1.14,3.24,0.06,0.11,3.25,0.08,3.25,Standing
0,8.49,-1.06,3.21,0.08,0.16,3.22,0.12,3.22,Standing
0,8.54,-0.81,3.13,0.08,0.15,3.14,0.1,3.14,Standing
0,2.97,-0.31,1.13,1.93,0.21,3.24,5.52,3.24,Standing
0,8.56,3.02,3.17,6.46,4.24,4.13,7.71,4.13,Upstairs
0,8.11,2.38,3.07,6.27,5.02,3.98,7.73,3.98,Upstairs
0,5.3,1.42,1.95,4.03,2.24,4.27,8.31,4.27,Upstairs
0,8.57,1.97,2.81,4.11,3.32,3.91,5.21,3.91,Downstairs
0,8.64,2.32,2.82,4.7,3.48,3.61,5.75,3.61,Downstairs
0,8.42,2.66,2.98,4.88,3.43,3.84,5.91,3.84,Downstairs
0,5.36,1.26,1.73,3.24,1.96,3.5,6.47,3.5,Downstairs
0,10.28,-1.65,3.22,4.64,4.49,4.1,5.65,4.1,Walking
0,10.08,-1.3,3.05,4.68,4.4,3.98,5.81,3.98,Walking
0,10.18,-1.65,2.98,4.4,4.29,3.88,5.51,3.88,Walking
0,10.19,-1.54,2.92,4.71,4.42,3.87,5.8,3.87,Walking
0,10.17,-1.43,2.83,4.47,4.41,3.69,5.53,3.69,Walking
0,10.16,-1.48,2.82,4.67,4.63,3.61,5.75,3.61,Walking
0,10.18,-1.84,2.81,4.58,4.51,3.78,5.7,3.78,Walking
0,10.06,-1.36,2.8,4.52,4.1,3.48,5.59,3.48,Walking
0,10.35,-1.28,2.76,4.6,4.28,3.66,5.68,3.66,Walking
0,10.08,-1.09,2.93,4.62,4.64,3.97,5.83,3.97,Walking
0,10.14,-1.54,3.1,4.95,4.62,4.09,6.14,4.09,Walking
0,10.24,-1.24,2.73,4.87,4.59,3.62,5.98,3.62,Walking
0,10.18,-1.47,2.76,4.58,4.62,3.58,5.74,3.58,Walking
0,10.23,-1.59,3.19,4.89,4.37,4.13,6.02,4.13,Walking
0,10.32,-1.36,3,4.69,4.67,3.96,5.88,3.96,Walking
0,10.24,-1.29,2.74,4.69,4.45,3.62,5.84,3.62,Walking
0,10.2,-1.41,3.01,5.02,4.62,3.98,6.18,3.98,Walking
0,10.22,-1.47,2.98,4.76,4.46,3.78,5.87,3.78,Walking
0,10.26,-1.44,3.17,4.98,4.52,4.13,6.12,4.13,Walking
0,10.27,-1.13,3.15,4.75,4.71,4.14,5.85,4.14,Walking
0,10.4,-1.06,3.24,4.75,4.62,4.19,5.8,4.19,Walking
0,10.5,-1.15,3.05,4.89,4.82,4.02,6.03,4.02,Walking
0,10.55,-1.17,2.99,4.37,4.47,3.84,5.5,3.84,Walking
0,10.18,-1.33,3.28,4.74,4.57,4.26,5.95,4.26,Walking
0,10.54,-1.17,3.12,4.7,4.48,3.93,5.76,3.93,Walking
0,10.14,-1.2,2.8,4.7,4.38,3.62,5.69,3.62,Walking
0,10.16,-1.26,2.67,4.49,4.38,3.54,5.56,3.54,Walking
0,10.31,-1.02,2.82,4.5,4.41,3.6,5.59,3.6,Walking
0,10.36,-0.93,2.84,4.38,4.28,3.75,5.38,3.75,Walking
0,10.26,-1.09,2.9,4.63,4.48,3.73,5.68,3.73,Walking
